Origin,Destination,Leave,Back,width time,Length Time,O 0-5,D 0-5,O 5-15,D 5-15,O 16-24,D 16-24,O 25-34,D 25-34,O 35-49,D 35-49,O 50-64,D 50-64,O 65-74,D 65-74,O 75+,D 75+,Width time,Length time
,,6,18,,,0,0,0,,3.0,0.0,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,7.0,4.0,16.0,10.0,31.0,3.0,24.0,1.0,1.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,7.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,1.0,0.0,10.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,10.0,3.0,21.0,6.0,16.0,16.0,9.0,3.0,0.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,10.0,0.0,12.0,0.0,23.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,13.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,12.0,0.0,15.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,12.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,6.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,10.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,6.0,0.0,8.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,9.0,0.0,32.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,17.0,0.0,15.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,5.0,15.0,5.0,27.0,6.0,13.0,4.0,0.0,1.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,10.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,0.0,5.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,4.0,0.0,13.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,7.0,0.0,10.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,8.0,0.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,6.0,0.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,0.0,3.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,2.0,4.0,3.0,11.0,12.0,17.0,12.0,6.0,5.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,5.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,5.0,0.0,6.0,0.0,12.0,0.0,5.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,0.0,2.0,0.0,11.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,14.0,16.0,19.0,12.0,27.0,27.0,15.0,14.0,5.0,2.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,4.0,1.0,14.0,11.0,5.0,10.0,11.0,2.0,2.0,0.0,1.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,6.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,10.0,0.0,16.0,0.0,10.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,23.0,6.0,16.0,6.0,21.0,8.0,32.0,11.0,7.0,1.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,5.0,5.0,15.0,10.0,20.0,9.0,17.0,2.0,0.0,0.0,2.0,10,60
,,6,18,,,0,0,0,,2.0,10.0,9.0,11.0,13.0,25.0,17.0,16.0,0.0,5.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,8.0,14.0,5.0,11.0,20.0,22.0,20.0,19.0,2.0,2.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,7.0,0.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,8.0,2.0,14.0,3.0,35.0,7.0,18.0,8.0,6.0,1.0,2.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,1.0,9.0,3.0,10.0,11.0,11.0,4.0,0.0,1.0,0.0,1.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,5.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,3.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,6.0,0.0,12.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,5.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,10.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,2.0,0.0,14.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,0.0,21.0,0.0,27.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,8.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,4.0,12.0,18.0,10.0,20.0,7.0,28.0,0.0,2.0,0.0,1.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,7.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,9.0,0.0,16.0,0.0,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,13.0,4.0,31.0,15.0,36.0,8.0,34.0,3.0,3.0,1.0,1.0,10,60
,,6,18,,,0,0,0,,4.0,4.0,4.0,13.0,4.0,23.0,8.0,9.0,2.0,2.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,4.0,9.0,29.0,9.0,20.0,6.0,13.0,1.0,2.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,5.0,2.0,16.0,16.0,10.0,8.0,14.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,7.0,6.0,22.0,10.0,22.0,4.0,8.0,1.0,2.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,13.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,8.0,0.0,12.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,23.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,19.0,0.0,14.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,22.0,0.0,58.0,0.0,28.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,7.0,0.0,25.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,12.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,13.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,36.0,4.0,30.0,3.0,65.0,9.0,40.0,5.0,6.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,9.0,0.0,7.0,7.0,24.0,16.0,26.0,9.0,1.0,2.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,11.0,2.0,12.0,1.0,21.0,17.0,23.0,6.0,3.0,0.0,3.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,8.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,20.0,0.0,30.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,2.0,12.0,7.0,21.0,9.0,14.0,4.0,0.0,2.0,0.0,1.0,10,60
,,6,18,,,0,0,0,,7.0,0.0,7.0,0.0,12.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,9.0,0.0,10.0,0.0,14.0,0.0,2.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,11.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,3.0,0.0,9.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,12.0,0.0,5.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,7.0,0.0,11.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,5.0,0.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,5.0,0.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,8.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,8.0,0.0,18.0,0.0,32.0,0.0,10.0,0.0,2.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,13.0,0.0,26.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,9.0,66.0,20.0,48.0,45.0,92.0,43.0,74.0,3.0,10.0,0.0,5.0,10,60
,,6,18,,,0,0,0,,10.0,25.0,7.0,24.0,14.0,37.0,6.0,20.0,1.0,3.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,12.0,32.0,2.0,13.0,8.0,35.0,11.0,43.0,3.0,6.0,0.0,1.0,10,60
,,6,18,,,0,0,0,,11.0,13.0,10.0,9.0,21.0,18.0,11.0,16.0,5.0,3.0,0.0,1.0,10,60
,,6,18,,,0,0,0,,5.0,10.0,9.0,10.0,18.0,22.0,24.0,21.0,2.0,3.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,9.0,1.0,11.0,8.0,10.0,12.0,16.0,0.0,1.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,6.0,8.0,3.0,15.0,8.0,8.0,6.0,2.0,1.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,5.0,5.0,12.0,18.0,14.0,10.0,7.0,1.0,1.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,4.0,6.0,9.0,6.0,12.0,10.0,5.0,1.0,1.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,0.0,7.0,0.0,8.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,8.0,1.0,9.0,12.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,0.0,7.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,8.0,0.0,17.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,11.0,0.0,13.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,9.0,0.0,22.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,5.0,0.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,7.0,0.0,27.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,6.0,0.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,0.0,32.0,0.0,46.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,15.0,0.0,34.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,10.0,11.0,7.0,21.0,17.0,15.0,15.0,0.0,4.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,4.0,8.0,4.0,9.0,11.0,3.0,10.0,0.0,1.0,1.0,2.0,10,60
,,6,18,,,0,0,0,,6.0,5.0,11.0,4.0,27.0,6.0,14.0,8.0,4.0,1.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,2.0,9.0,5.0,29.0,12.0,18.0,10.0,7.0,2.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,10.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,0.0,4.0,0.0,9.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,6.0,0.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,10.0,0.0,11.0,0.0,24.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,4.0,0.0,11.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,4.0,0.0,8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,10.0,0.0,5.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,8.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,17.0,0.0,11.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,1.0,0.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,11.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,7.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,12.0,0.0,18.0,0.0,21.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,9.0,0.0,38.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,1.0,4.0,6.0,15.0,14.0,12.0,8.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,13.0,1.0,19.0,8.0,28.0,7.0,20.0,11.0,3.0,2.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,4.0,4.0,7.0,9.0,18.0,7.0,10.0,1.0,2.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,3.0,2.0,5.0,10.0,11.0,3.0,5.0,2.0,1.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,3.0,8.0,10.0,18.0,13.0,4.0,31.0,2.0,2.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,10.0,0.0,12.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,3.0,11.0,7.0,20.0,14.0,19.0,9.0,2.0,1.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,2.0,4.0,8.0,19.0,11.0,10.0,4.0,0.0,2.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,7.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,3.0,5.0,7.0,10.0,11.0,9.0,15.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,6.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,5.0,0.0,11.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,10.0,0.0,13.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,2.0,8.0,11.0,12.0,10.0,14.0,8.0,1.0,2.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,9.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,19.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,15.0,0.0,32.0,0.0,27.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,10.0,0.0,29.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,5.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,5.0,0.0,14.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,10.0,0.0,6.0,0.0,13.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,8.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,8.0,0.0,7.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,11.0,0.0,8.0,0.0,27.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,8.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,2.0,0.0,8.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,8.0,0.0,16.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,1.0,0.0,11.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,1.0,0.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,3.0,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,4.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,7.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,8.0,0.0,7.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,7.0,0.0,14.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,6.0,0.0,10.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,9.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,2.0,0.0,11.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,7.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,16.0,0.0,33.0,0.0,25.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,7.0,0.0,30.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,2.0,0.0,10.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,17.0,7.0,11.0,9.0,34.0,10.0,17.0,2.0,1.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,6.0,3.0,7.0,9.0,28.0,5.0,28.0,1.0,8.0,0.0,1.0,10,60
,,6,18,,,0,0,0,,9.0,15.0,3.0,15.0,6.0,48.0,8.0,29.0,3.0,5.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,8.0,5.0,15.0,10.0,25.0,7.0,19.0,1.0,4.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,16.0,1.0,9.0,12.0,21.0,7.0,20.0,3.0,0.0,1.0,1.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,7.0,0.0,8.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,10,60
,,6,18,,,0,0,0,,9.0,14.0,6.0,22.0,18.0,13.0,15.0,12.0,1.0,2.0,0.0,1.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,7.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,5.0,0.0,10.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,5.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,0.0,5.0,0.0,7.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,9.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,6.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,7.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,6.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,10.0,0.0,27.0,0.0,29.0,0.0,15.0,0.0,2.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,17.0,0.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,9.0,15.0,8.0,36.0,25.0,32.0,14.0,1.0,4.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,3.0,0.0,11.0,0.0,18.0,0.0,2.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,3.0,0.0,14.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,4.0,0.0,11.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,10.0,0.0,3.0,0.0,21.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,4.0,0.0,5.0,0.0,8.0,0.0,4.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,1.0,0.0,8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,3.0,0.0,10.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,3.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,4.0,0.0,8.0,0.0,7.0,0.0,3.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,11.0,0.0,4.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,8.0,0.0,6.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,4.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,2.0,0.0,15.0,0.0,17.0,0.0,6.0,0.0,4.0,0.0,10,60
,,6,18,,,0,0,0,,15.0,0.0,15.0,0.0,27.0,0.0,17.0,0.0,5.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,6.0,0.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,2.0,7.0,8.0,8.0,10.0,2.0,7.0,1.0,3.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,4.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,6.0,0.0,14.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,13.0,2.0,8.0,8.0,12.0,8.0,18.0,9.0,5.0,1.0,1.0,2.0,10,60
,,6,18,,,0,0,0,,0.0,1.0,6.0,8.0,10.0,8.0,8.0,4.0,0.0,1.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,5.0,0.0,5.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,8.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,10.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,7.0,0.0,13.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,6.0,0.0,10.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,16.0,0.0,18.0,0.0,14.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,3.0,0.0,21.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,12.0,0.0,10.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,2.0,4.0,14.0,10.0,17.0,6.0,11.0,1.0,3.0,0.0,1.0,10,60
,,6,18,,,0,0,0,,8.0,2.0,5.0,11.0,10.0,6.0,5.0,9.0,1.0,2.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,1.0,9.0,9.0,12.0,7.0,11.0,4.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,5.0,34.0,12.0,23.0,21.0,17.0,18.0,4.0,3.0,0.0,0.0,10,60
